SampleID,SweepID,OriginalFullSweepID,Stage2RegionID,RunNumber,ET_s,SA_deg,FY_N,FZ_N,IA_deg,P_kPa,P_psi,V_kph,V_mph,FZ_State_N,Pressure_State_psi,IA_State_deg,Speed_State_mph,ConditionID,Routing,ModelName
9710,19,19,19,2,958.978,0.958,-512.74,658.29,-0.007,69.31,10.0525656023263,40.2,24.9791219279408,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9711,19,19,19,2,958.988,0.931,-496.32,651.59,0.009,69.66,10.1033288105331,40.19,24.9729082160184,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9712,19,19,19,2,958.998,0.864,-475.97,641.09,-0.01,70.12,10.1700461698906,40.18,24.9666945040961,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9713,19,19,19,2,959.008,0.841,-456.86,633.84,0.01,70.37,10.206305604324,40.16,24.9542670802513,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9714,19,19,19,2,959.018,0.785,-437.36,629.1,-0,70.02,10.1555423961172,40.15,24.948053368329,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9715,19,19,19,2,959.028,0.778,-418.03,624.79,-0.002,69.41,10.0670693760996,40.16,24.9542670802513,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9716,19,19,19,2,959.038,0.73,-397.53,626.7,0.012,69.16,10.0308099416662,40.14,24.9418396564066,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9717,19,19,19,2,959.048,0.681,-379.23,632.42,-0.019,69.41,10.0670693760996,40.14,24.9418396564066,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9718,19,19,19,2,959.058,0.63,-362.83,639.64,-0.013,69.81,10.1250844711931,40.16,24.9542670802513,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9719,19,19,19,2,959.068,0.592,-347.32,646.37,0.009,69.92,10.1410386223439,40.16,24.9542670802513,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9720,19,19,19,2,959.078,0.56,-328.42,646.19,-0.012,69.66,10.1033288105331,40.17,24.9604807921737,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9721,19,19,19,2,959.088,0.547,-310.56,643.28,-0.003,69.11,10.0235580547795,40.15,24.948053368329,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9722,19,19,19,2,959.098,0.5,-293.49,635.71,0.015,68.8,9.97859635608206,40.16,24.9542670802513,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9723,19,19,19,2,959.108,0.445,-270.21,627.65,-0.015,69.06,10.0163061678928,40.15,24.948053368329,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9724,19,19,19,2,959.118,0.409,-250.31,620.47,-0.002,69.51,10.081573149873,40.16,24.9542670802513,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9725,19,19,19,2,959.128,0.392,-229.82,613.87,0.017,69.81,10.1250844711931,40.18,24.9666945040961,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9726,19,19,19,2,959.138,0.354,-208.85,611.91,-0,69.56,10.0888250367597,40.18,24.9666945040961,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9727,19,19,19,2,959.148,0.313,-188.73,612.65,-0.01,69.01,10.0090542810061,40.2,24.9791219279408,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9728,19,19,19,2,959.158,0.281,-170.64,616.07,0.023,68.75,9.97134446919537,40.2,24.9791219279408,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9729,19,19,19,2,959.168,0.216,-152.89,622.65,-0.019,69.11,10.0235580547795,40.22,24.9915493517856,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9730,19,19,19,2,959.178,0.212,-135.16,628.8,-0.007,69.56,10.0888250367597,40.21,24.9853356398632,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9731,19,19,19,2,959.188,0.168,-115.1,632.58,-0.012,69.87,10.1337867354572,40.22,24.9915493517856,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9732,19,19,19,2,959.198,0.111,-94.93,629,-0.022,69.66,10.1033288105331,40.22,24.9915493517856,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9733,19,19,19,2,959.208,0.051,-73.71,621.88,-0.004,69.11,10.0235580547795,40.21,24.9853356398632,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9734,19,19,19,2,959.218,0.042,-51.38,618.26,-0.015,68.9,9.99310012985543,40.23,24.9977630637079,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9735,19,19,19,2,959.228,-0.006,-28.82,610.09,0.006,69.21,10.0380618285529,40.24,25.0039767756303,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9736,19,19,19,2,959.238,-0.063,-6.49,605.21,-0.009,69.71,10.1105806974198,40.24,25.0039767756303,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9737,19,19,19,2,959.248,-0.108,17.77,603.82,-0.015,70.02,10.1555423961172,40.25,25.0101904875527,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9738,19,19,19,2,959.258,-0.14,38.82,604.34,0.006,69.66,10.1033288105331,40.24,25.0039767756303,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9739,19,19,19,2,959.268,-0.211,57.5,610.17,-0.003,69.06,10.0163061678928,40.25,25.0101904875527,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9740,19,19,19,2,959.278,-0.233,80.78,617.94,0.006,68.85,9.98584824296875,40.25,25.0101904875527,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9741,19,19,19,2,959.288,-0.26,101.39,625.89,0.007,69.06,10.0163061678928,40.26,25.0164041994751,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9742,19,19,19,2,959.298,-0.31,122.24,631.26,-0.007,69.56,10.0888250367597,40.26,25.0164041994751,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9743,19,19,19,2,959.308,-0.376,142.72,632,0.009,69.71,10.1105806974198,40.25,25.0101904875527,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9744,19,19,19,2,959.318,-0.408,164.22,629.3,0.003,69.46,10.0743212629863,40.25,25.0101904875527,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9745,19,19,19,2,959.328,-0.446,186.52,622.55,-0.009,69.01,10.0090542810061,40.25,25.0101904875527,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9746,19,19,19,2,959.338,-0.505,208.59,615.59,-0.004,68.8,9.97859635608206,40.25,25.0101904875527,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9747,19,19,19,2,959.348,-0.515,232.75,610.39,-0.002,68.95,10.0003520167421,40.25,25.0101904875527,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9748,19,19,19,2,959.358,-0.569,256.85,607.88,0.003,69.56,10.0888250367597,40.25,25.0101904875527,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9749,19,19,19,2,959.368,-0.608,278.98,611.93,-0.003,69.71,10.1105806974198,40.25,25.0101904875527,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9750,19,19,19,2,959.378,-0.617,300.8,616.49,0.012,69.61,10.0960769236464,40.25,25.0101904875527,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9751,19,19,19,2,959.388,-0.684,322.9,626.26,0.004,68.95,10.0003520167421,40.25,25.0101904875527,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9752,19,19,19,2,959.398,-0.718,342.21,637.82,-0.002,68.75,9.97134446919537,40.25,25.0101904875527,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9753,19,19,19,2,959.408,-0.717,361.56,641.44,-0.009,69.01,10.0090542810061,40.23,24.9977630637079,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9754,19,19,19,2,959.418,-0.796,380.9,643.43,-0.01,69.61,10.0960769236464,40.23,24.9977630637079,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9755,19,19,19,2,959.428,-0.815,400.94,641.67,-0.009,69.81,10.1250844711931,40.21,24.9853356398632,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9756,19,19,19,2,959.438,-0.844,420.08,635,0.009,69.61,10.0960769236464,40.19,24.9729082160184,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9757,19,19,19,2,959.448,-0.886,440.24,630.26,0.003,68.95,10.0003520167421,40.19,24.9729082160184,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9758,19,19,19,2,959.458,-0.921,460.34,624.38,-0,68.75,9.97134446919537,40.17,24.9604807921737,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9759,19,19,19,2,959.468,-0.945,480.47,624.96,-0.007,69.11,10.0235580547795,40.17,24.9604807921737,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9760,19,19,19,2,959.478,-0.991,501.03,625.93,-0,69.61,10.0960769236464,40.16,24.9542670802513,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9761,19,19,19,2,959.488,-1.06,520.33,630.37,-0.004,69.81,10.1250844711931,40.15,24.948053368329,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9762,19,19,19,2,959.498,-1.078,541.79,639.68,-0.015,69.66,10.1033288105331,40.13,24.9356259444842,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9763,19,19,19,2,959.508,-1.126,561.15,648.77,-0.023,69.16,10.0308099416662,40.14,24.9418396564066,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9764,19,19,19,2,959.518,-1.174,580.7,653.65,0.007,68.9,9.99310012985543,40.15,24.948053368329,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9765,19,19,19,2,959.528,-1.211,600.79,656.77,-0,69.21,10.0380618285529,40.14,24.9418396564066,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9766,19,19,19,2,959.538,-1.271,618.39,655.15,-0.025,69.81,10.1250844711931,40.14,24.9418396564066,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9767,19,19,19,2,959.548,-1.293,634.14,650,-0.012,70.02,10.1555423961172,40.14,24.9418396564066,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9768,19,19,19,2,959.558,-1.345,650.13,647.36,-0.016,69.87,10.1337867354572,40.13,24.9356259444842,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9769,19,19,19,2,959.568,-1.376,665.65,640.38,0.013,69.21,10.0380618285529,40.14,24.9418396564066,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9770,19,19,19,2,959.578,-1.433,683.9,634.93,-0.009,68.95,10.0003520167421,40.13,24.9356259444842,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9771,19,19,19,2,959.588,-1.477,704.17,634.8,-0.026,69.26,10.0453137154396,40.14,24.9418396564066,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9772,19,19,19,2,959.598,-1.527,723.12,636.54,-0.004,69.81,10.1250844711931,40.17,24.9604807921737,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9773,19,19,19,2,959.608,-1.569,744.46,642,-0.003,70.02,10.1555423961172,40.16,24.9542670802513,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9774,19,19,19,2,959.618,-1.59,763.15,648.14,-0.013,69.76,10.1178325843065,40.18,24.9666945040961,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9775,19,19,19,2,959.628,-1.62,780.38,656.6,-0.016,69.16,10.0308099416662,40.2,24.9791219279408,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9776,19,19,19,2,959.638,-1.657,796.93,659.05,-0.016,69.01,10.0090542810061,40.2,24.9791219279408,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9777,19,19,19,2,959.648,-1.707,810.56,659.1,-0.002,69.21,10.0380618285529,40.22,24.9915493517856,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9778,19,19,19,2,959.658,-1.737,820.03,655.13,0.016,69.87,10.1337867354572,40.21,24.9853356398632,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9779,19,19,19,2,959.668,-1.788,829.49,650.27,-0.016,70.07,10.1627942830039,40.2,24.9791219279408,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9780,19,19,19,2,959.678,-1.841,839.86,643.08,-0.013,69.92,10.1410386223439,40.2,24.9791219279408,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9781,19,19,19,2,959.688,-1.863,850.89,639.36,-0.01,69.41,10.0670693760996,40.22,24.9915493517856,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9782,19,19,19,2,959.698,-1.914,865.49,638.15,-0.018,69.16,10.0308099416662,40.23,24.9977630637079,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9783,19,19,19,2,959.708,-1.946,881.93,637.98,-0.01,69.41,10.0670693760996,40.22,24.9915493517856,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9784,19,19,19,2,959.718,-1.996,901.19,642.2,-0.009,69.97,10.1482905092305,40.25,25.0101904875527,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9785,19,19,19,2,959.728,-2.017,918.92,648.81,0.003,70.32,10.1990537174374,40.23,24.9977630637079,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9786,19,19,19,2,959.738,-2.056,934.77,656.18,-0,70.02,10.1555423961172,40.25,25.0101904875527,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9787,19,19,19,2,959.748,-2.106,948.16,658.63,-0.023,69.51,10.081573149873,40.25,25.0101904875527,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9788,19,19,19,2,959.758,-2.134,958.71,658.7,0.015,68.95,10.0003520167421,40.25,25.0101904875527,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9789,19,19,19,2,959.768,-2.185,965.88,652.49,-0.003,68.95,10.0003520167421,40.26,25.0164041994751,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9790,19,19,19,2,959.778,-2.224,972.06,647.58,0.004,69.46,10.0743212629863,40.27,25.0226179113974,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9791,19,19,19,2,959.788,-2.275,977.77,639.16,-0.006,69.97,10.1482905092305,40.29,25.0350453352422,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9792,19,19,19,2,959.798,-2.305,985.44,635.39,-0.009,70.12,10.1700461698906,40.29,25.0350453352422,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9793,19,19,19,2,959.808,-2.33,998.49,631.35,-0.003,69.71,10.1105806974198,40.26,25.0164041994751,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9794,19,19,19,2,959.818,-2.394,1014.35,632.34,-0.003,69.16,10.0308099416662,40.26,25.0164041994751,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9795,19,19,19,2,959.828,-2.416,1031.01,635.56,-0.013,68.95,10.0003520167421,40.25,25.0101904875527,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9796,19,19,19,2,959.838,-2.442,1048.53,638.28,0.013,69.26,10.0453137154396,40.28,25.0288316233198,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9797,19,19,19,2,959.848,-2.487,1063.66,645.47,0.013,69.92,10.1410386223439,40.29,25.0350453352422,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9798,19,19,19,2,959.858,-2.528,1077.7,654.1,-0.006,70.27,10.1918018305507,40.28,25.0288316233198,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9799,19,19,19,2,959.868,-2.566,1087.79,649.67,0.013,70.02,10.1555423961172,40.25,25.0101904875527,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9800,19,19,19,2,959.878,-2.609,1094.27,647.98,-0.003,69.56,10.0888250367597,40.25,25.0101904875527,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9801,19,19,19,2,959.888,-2.656,1097.3,641.13,-0.019,69.11,10.0235580547795,40.25,25.0101904875527,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9802,19,19,19,2,959.898,-2.679,1098.54,634.15,-0.004,69.21,10.0380618285529,40.23,24.9977630637079,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9803,19,19,19,2,959.908,-2.752,1104.75,627.14,-0.002,69.61,10.0960769236464,40.22,24.9915493517856,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9804,19,19,19,2,959.918,-2.77,1115.3,624.41,-0.015,70.32,10.1990537174374,40.21,24.9853356398632,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9805,19,19,19,2,959.928,-2.824,1129.02,623.09,-0.009,70.37,10.206305604324,40.22,24.9915493517856,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9806,19,19,19,2,959.938,-2.852,1146.86,625.89,-0.003,70.02,10.1555423961172,40.2,24.9791219279408,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9807,19,19,19,2,959.948,-2.897,1164.17,628.63,-0.01,69.46,10.0743212629863,40.18,24.9666945040961,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9808,19,19,19,2,959.958,-2.935,1179.75,636.04,0.007,69.21,10.0380618285529,40.19,24.9729082160184,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9809,19,19,19,2,959.968,-2.974,1193.82,641.54,-0.015,69.61,10.0960769236464,40.17,24.9604807921737,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9810,19,19,19,2,959.978,-3.004,1202.52,644.82,0.004,70.27,10.1918018305507,40.16,24.9542670802513,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9811,19,19,19,2,959.988,-3.058,1206.24,643.29,-0.016,70.52,10.2280612649841,40.16,24.9542670802513,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9812,19,19,19,2,959.998,-3.084,1205.38,636.28,-0,70.32,10.1990537174374,40.16,24.9542670802513,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9813,19,19,19,2,960.008,-3.137,1205.01,633.06,-0.019,69.92,10.1410386223439,40.16,24.9542670802513,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9814,19,19,19,2,960.018,-3.182,1207.57,625.6,-0.002,69.41,10.0670693760996,40.18,24.9666945040961,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9815,19,19,19,2,960.028,-3.224,1214.97,621.53,0.015,69.41,10.0670693760996,40.18,24.9666945040961,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9816,19,19,19,2,960.038,-3.26,1230.26,616.91,0.007,69.87,10.1337867354572,40.19,24.9729082160184,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9817,19,19,19,2,960.048,-3.303,1246.9,621.17,-0,70.17,10.1772980567773,40.19,24.9729082160184,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9818,19,19,19,2,960.058,-3.347,1263.61,626.36,-0.015,69.92,10.1410386223439,40.19,24.9729082160184,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9819,19,19,19,2,960.068,-3.385,1282.25,631.44,-0.018,69.46,10.0743212629863,40.19,24.9729082160184,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9820,19,19,19,2,960.078,-3.407,1295.02,635.8,0.003,69.26,10.0453137154396,40.2,24.9791219279408,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9821,19,19,19,2,960.088,-3.467,1305.46,639,-0.006,69.61,10.0960769236464,40.19,24.9729082160184,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9822,19,19,19,2,960.098,-3.508,1310.43,639.85,-0.015,70.12,10.1700461698906,40.21,24.9853356398632,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9823,19,19,19,2,960.108,-3.548,1308.81,633.71,0.004,70.47,10.2208093780974,40.21,24.9853356398632,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9824,19,19,19,2,960.118,-3.564,1306.94,629.36,-0.006,70.32,10.1990537174374,40.19,24.9729082160184,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9825,19,19,19,2,960.128,-3.619,1308.88,623.49,0.009,69.76,10.1178325843065,40.21,24.9853356398632,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9826,19,19,19,2,960.138,-3.646,1313.19,617.04,-0.003,69.26,10.0453137154396,40.2,24.9791219279408,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9827,19,19,19,2,960.148,-3.698,1325.56,616.59,0.001,69.31,10.0525656023263,40.22,24.9915493517856,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9828,19,19,19,2,960.158,-3.722,1341.54,616.34,-0.007,69.87,10.1337867354572,40.21,24.9853356398632,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9829,19,19,19,2,960.168,-3.776,1359.21,620.51,0.01,70.47,10.2208093780974,40.23,24.9977630637079,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9830,19,19,19,2,960.178,-3.815,1374.3,625.6,0.012,70.52,10.2280612649841,40.23,24.9977630637079,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9831,19,19,19,2,960.188,-3.871,1387.74,634.43,-0.016,70.17,10.1772980567773,40.24,25.0039767756303,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9832,19,19,19,2,960.198,-3.897,1397.43,641.58,-0.02,69.56,10.0888250367597,40.25,25.0101904875527,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9833,19,19,19,2,960.208,-3.937,1400.44,640.09,0.01,69.31,10.0525656023263,40.25,25.0101904875527,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9834,19,19,19,2,960.218,-3.986,1399.44,637.87,-0.016,69.66,10.1033288105331,40.28,25.0288316233198,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9835,19,19,19,2,960.228,-4.027,1394.56,633.73,-0.009,70.12,10.1700461698906,40.28,25.0288316233198,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9836,19,19,19,2,960.238,-4.064,1392.47,626.4,-0.004,70.27,10.1918018305507,40.29,25.0350453352422,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9837,19,19,19,2,960.248,-4.077,1397.98,621.01,-0,69.76,10.1178325843065,40.28,25.0288316233198,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9838,19,19,19,2,960.258,-4.144,1408.45,619.02,-0.007,69.26,10.0453137154396,40.29,25.0350453352422,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9839,19,19,19,2,960.268,-4.171,1422.99,620.79,-0.01,69.11,10.0235580547795,40.29,25.0350453352422,600,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9840,19,19,19,2,960.278,-4.212,1437.97,624.74,0.001,69.46,10.0743212629863,40.28,25.0288316233198,600,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9841,19,19,19,2,960.288,-4.26,1454.8,632.48,-0.022,70.12,10.1700461698906,40.29,25.0350453352422,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9842,19,19,19,2,960.298,-4.307,1469.16,636.81,-0.018,70.52,10.2280612649841,40.28,25.0288316233198,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9843,19,19,19,2,960.308,-4.326,1480.57,639.66,0.003,70.42,10.2135574912107,40.25,25.0101904875527,650,10,0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
9844,19,19,19,2,960.318,-4.353,1484.76,644.63,-0.002,69.97,10.1482905092305,40.25,25.0101904875527,650,10,-0,25,18,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
